,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
0,-1.112492656286785,-1.1763075825742588,1.032730939125596,-1.215799779475248,0.07950141935591801
1,-1.4232437477539,0.5512914543383552,1.5461841126115352,-1.752581455019026,-0.29942314143010107
2,-1.5773264208539803,1.4781148442008922,1.8496187572425988,-2.105343345757643,-0.4609676999056237
3,-0.8995451873054917,-1.27767058381051,0.8711594604272396,-0.7284565466163793,0.22932382807264134
4,-1.3344840691929782,0.46036086806314097,1.4740276632738492,-1.5809654335813137,-0.27112662053686554
5,-1.5240277774171147,1.60224175104159,1.8050963250304755,-2.081648631649605,-0.4986312358543735
6,-0.495246787906575,-1.3453622307780846,0.7681572462734836,-0.938093265573779,3.689926771325569
7,-1.1481472977507243,0.4455627184461071,1.2135032568798407,-1.6622372243686885,-0.02177216932214376
8,-1.6035205077478065,1.5379216857294697,1.83753157006276,-2.1184392952693765,-0.6112525268041351
9,-0.9178401524784817,-0.9923732835411068,1.08610558931759,-1.6522074143648768,0.2351739759227766
10,-1.553670135265814,0.9333522580668259,1.7355690703285218,-1.8250682040628792,-0.44495776272406196
11,-1.7112637819657879,1.406215759127561,1.8704123331367375,-2.3110007258028045,-0.48972139504976636
12,-0.4937135957891588,-1.025258359598534,1.078951961076627,-1.1038791766950065,0.35520019135686137
13,-1.3465890287247935,0.45839646020411823,1.6268458290681393,-1.7157373817447752,-0.15379320878100627
14,-1.610164098677283,1.3533417284200668,1.922579627913539,-2.273309919351588,-0.436059890631548
15,-0.31954337702193003,-1.1426049497773234,1.0245117965697885,-1.2064530822185051,1.7452843174528185
16,-1.0772525068223797,0.029236950046826762,1.4344751098383826,-1.7652041854510372,-0.05569312925168649
17,-1.3221172362647524,1.341176977625626,1.963378042007485,-2.2212449728578307,-0.5796408251618083
18,-0.7522553017090964,-0.4117023996693716,1.175965953855164,-1.4648375047986921,0.08520064159816822
19,-1.152511114410592,1.386912870540085,1.7978715110661634,-1.8986242992288136,-0.5829850292083304
20,-0.100148452538712,-1.5738860544179796,0.39055809573952704,-0.6347567579227501,3.636949641943865
21,-0.2329551411838716,-0.49319195974817875,1.2929076776529307,-1.4011887950847457,0.07531961732734468
22,-0.981464192777483,1.212049480261867,1.7773363579048904,-1.8762733054444134,-0.4471515710135212
23,-0.17834251884679056,-1.6198651310468446,0.28086592009581773,-0.5499084610198034,4.073369706408478
24,-0.6195387152136911,-0.826113541351716,1.2033623747243984,-1.2108704775343018,0.08684001273064283
25,-1.114442688998339,1.1929529039237785,1.7758784702784465,-1.9709737174974367,-0.48809385550408835
