,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
0,-0.6526569116388841,0.4735678135228317,-3.075885597751018,1.502543653450567,-0.9504527419768701
1,0.4263288462273558,0.7286616391618884,-2.392627229625156,1.136408946211847,-0.44679679521825183
2,0.7292622092408426,1.516281063342069,-2.533642497730901,0.8121581155213627,-0.2266378183735273
3,-1.187982083188806,-0.9932264758646264,-2.843334012798012,1.5861030447553073,-1.0143849922102937
4,0.2983480361596512,0.9461213975399775,-2.8212770509553966,1.5963486313808652,-0.5780934986928513
5,0.3513580777026367,1.2146879796080194,-2.7254403193208487,1.4978696641084595,-0.16628313981959028
6,-0.9742939178635146,-1.0251597191493351,-3.511271500691338,1.09844674569259,-0.5043983144780578
7,-0.0706459519478485,-0.33192563345829584,-2.700277990659825,1.196238014401724,1.3466215888313666
8,0.3051939338361235,0.44946469433134795,-2.673672919865413,0.6012031450133236,1.3082671556034369
9,-0.4294645497623124,0.7286519938470727,-1.878698759449839,0.5962463312631536,-0.2947995300791813
10,0.7960216826011488,1.9120317047372946,-2.555282963427926,1.1398572229585602,-0.3576591395162898
11,0.47535858981013,1.5829525149390227,-1.765234176350523,0.7676814673015739,-0.057986664925672844
12,-1.1214532571495366,-0.840768142172482,-3.051399471918965,1.762873007899049,-0.6551965958462167
13,0.10101263639847391,0.9441713699434056,-2.7662117778338704,1.4302735980402468,-0.481685806050746
14,-0.27631863149977165,0.7527140880598574,-2.3614955914651716,1.3542422532506153,0.14999508586733062
15,-1.4957859745190822,-0.9014099272836857,-2.673531514656636,1.3029316564117175,-0.4225147815569347
16,0.3092285072623322,0.33312852543351756,-2.375930663988246,1.5919648969829012,-0.34078587065016125
17,-0.04907806895343558,1.3023570179693467,-2.3196859804008367,0.6470975067047772,0.24199762356422078
18,1.2365672770110778,2.241377844326344,-3.1666298984744277,0.13773892493573014,-0.2321096348787985
19,0.7632472156142044,1.223811837950767,-2.3658247625130846,0.9812191656079449,-0.43726519904815775
20,-0.6095295629530668,-0.5772558537936799,-3.573939388759163,2.0213495250610736,-0.029737717250810185
21,0.5304577252917605,1.1400477689905997,-3.0425284457322173,1.803523753960869,-0.28746570323378623
22,1.456544727299156,1.2678709386732818,-2.2469841302150177,1.2463999960255387,-0.5483847778120223
23,-0.14650825923092747,-0.6669948168372736,-3.5424409132697994,1.5075642264678832,-0.9527836893687704
24,0.6186795892725618,-1.1250790141102955,-2.5596746350812336,0.9530639379697032,0.037549773048680235
25,0.870517625416388,0.6827285384474341,-3.3361695809206395,0.40988228487248013,0.18320550091397325
