,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
0,-1.1295496261301272,-1.1256295196616797,-2.154051014917065,2.4447321005252696,3.9250149512989805
1,-0.0736824812864636,-0.6577366409058036,-0.9346253238606463,0.5499906303217414,-0.05807000688643804
2,-0.17294942434277294,0.7214302118085953,-0.32510820214239255,-0.7581708148791932,-0.19349900885046806
3,-1.0444476316658178,-2.16750660250983,-2.687003143407782,2.453274090373701,4.344872141869374
4,-0.22519799086852754,-0.6060541405544284,-1.3457247799468215,1.21535452353096,0.992023129612527
5,0.0067464517487521025,0.9322630340122119,-0.35685984410696125,0.20034894764397815,-0.10164961347431697
6,-0.6032063776082439,-1.9603076387362448,-3.1685429546547033,2.045082730278847,4.574589891638839
7,-0.11900348457281873,-1.551496707002269,-1.5821614523966012,1.3451224727950615,5.0773772647277315
8,0.2618054333727199,-0.34657790807892075,-0.7891416929185694,0.15979830694662223,-0.07573104520353124
9,-0.7098991760104119,-0.9123117441344215,-2.1359492077842663,1.3040452793549426,4.830772464048148
10,0.5545528342969006,0.28763602519638204,-1.204502524210865,-0.38901092034439344,-0.030275502823793567
11,-0.17062417485872095,0.908918983710854,-0.05516085127873738,-0.6545827869094718,-0.15491426047434945
12,-0.8802873976317626,-2.344005507038056,-2.7609257759552603,2.694435427519955,4.596445228431359
13,-0.29074276878411,-0.5466352592334796,-1.0240935446815151,0.6779535034691131,0.05725110417057519
14,-0.6584891985589147,0.6498400446715814,-0.2656376268488161,0.24467728997034577,-0.17097925479692072
15,-1.2499774843475764,-2.1087863809551686,-2.7945744094435083,2.3118954259597717,4.636551112836679
16,0.04580637156751988,-0.9237522033469954,-1.385276797884227,1.9007274625946793,3.7178395592422446
17,0.031855836360702106,0.001900767336195014,-1.0445891222329635,-0.11321347787235392,0.19792735355215677
18,1.2365705646309473,0.2226242893463668,-2.025713329412489,0.5371864732270156,3.819670538894677
19,0.8507510556326233,-0.23289072806147176,-0.8903185621692579,0.06685678780211801,-0.4365105768023816
20,0.4597719525129865,-1.5615494819979419,-3.1407756811542407,3.1730172278739386,4.253141086723909
21,0.4596114120627933,-0.7523326705377122,-1.9467130044479732,2.3717222293863576,5.000929074636878
22,1.3181771404676095,0.22810143643359332,-0.3402934203296869,0.44850166893984644,-0.6641438059225133
23,0.4025934946201044,-1.4881179372429707,-3.4626496283706176,2.401649679588097,4.317038150192479
24,0.29847455097065045,-2.0525940847670325,-1.7573600886732095,1.606363325543216,5.148925968426394
25,0.5969786120794613,-1.4123428592243297,-1.446388744399008,0.8775758531556301,2.619965779082804
26,0.3691277347201285,-1.5044305351109164,-1.430433869094171,1.2287966772192416,2.495059291846023
27,-0.5058720536290875,0.0811139734796362,0.4247539259031713,-0.7845678877002078,-0.4406564883035633
28,-0.8279223372210678,-1.7324763893985677,-2.454558971041824,1.8916994873835211,4.914885540552585
29,-1.2999098299491592,-2.3652120884358045,-1.2546176755949703,2.554933058219737,2.6348407430522567
30,1.0690150078734406,0.6307706950150899,-1.2648776446568397,0.7188094577734045,-0.08832343692684218
31,-0.5058183248453962,-0.8813595382873595,-2.9103679570596634,2.71995034134453,4.708216013923277
32,-0.0584985918888552,0.1344974128895624,-1.4549473312358463,1.4432728223039388,5.224947498613482
33,0.23711489286443233,-0.6267649850878976,-0.36092035323561533,0.7531429757183674,1.1488556796629679
34,-1.5028651193763118,-2.1118857917939042,-1.7587690077242195,1.3909523001293425,4.635781588971003
35,-1.4070491373908631,-0.09375418311540723,-0.18929156346429077,0.07171413509391567,0.12176766618397926
36,-1.1176337261678937,0.3982187030670309,0.7491742954459655,-0.9932451934037407,-0.0033929145830073615
37,-1.69013365016256,-1.5506860328731544,-2.0113305721882235,2.221661742668629,4.3700305036310825
38,-1.4972532171967294,-0.41712356335655176,-0.40360112733437387,1.1744945983173236,0.7088083956426743
39,-0.2651880815153933,0.31507967359036393,0.38967835807229234,-0.04389332646318067,-0.38540254770460014
